account_id,customer_id,account_type,balance,status
A02269,C08802,Current,664630.22,Active
A02270,C08748,Savings,327693.74,Active
A02271,C00753,Investment,123544.23,Active
A02272,C09555,Savings,775138.57,Inactive
A02273,C07081,Savings,264473.25,Active
A02274,C09876,Current,634186.78,Active
A02275,C02755,Investment,196730.27,Active
A02276,C08793,Current,138250.78,Active
A02277,C05930,Savings,485761.14,Active
A02278,C03134,Current,481905.09,Active
A02279,C09933,Savings,91365.40,Inactive
A02280,C02149,Investment,988061.17,Active
A02281,C08102,Savings,607110.81,Active
A02282,C05126,Investment,741464.74,Inactive
A02283,C00148,Savings,540486.47,Active
A02284,C02603,Savings,915191.86,Active
A02285,C05986,Investment,76156.29,Active
A02286,C04490,Current,731278.67,Active
A02287,C04993,Investment,271391.28,Active
A02288,C02466,Savings,94756.63,Active
A02289,C06686,Savings,632537.51,Active
A02290,C03476,Investment,353454.30,Active
A02291,C04718,Savings,732061.41,Active
A02292,C05293,Savings,673923.02,Active
A02293,C04531,Savings,235782.55,Active
A02294,C05143,Current,944455.32,Active
A02295,C08636,Current,66480.22,Active
A02296,C02616,Savings,142002.19,Active
A02297,C04875,Savings,753270.51,Active
A02298,C07994,Current,369703.50,Active
A02299,C09835,Savings,737763.75,Active
A02300,C03017,Investment,55053.89,Active
A02301,C09258,Investment,791426.06,Active
A02302,C04342,Current,4905.58,Inactive
A02303,C03314,Savings,25024.47,Active
A02304,C07669,Current,97096.41,Active
A02305,C03861,Investment,329216.87,Active
A02306,C02118,Current,475240.40,Active
A02307,C08021,Current,355244.40,Active
A02308,C06519,Savings,438133.49,Active
A02309,C07796,Savings,338215.68,Active
A02310,C01749,Current,468684.57,Active
A02311,C06384,Current,428562.69,Active
A02312,C04048,Investment,217938.64,Active
A02313,C02090,Investment,266989.71,Active
A02314,C00836,Savings,961757.83,Active
A02315,C01610,Savings,884817.55,Active
A02316,C03647,Investment,250311.36,Active
A02317,C02583,Current,619111.38,Active
A02318,C05416,Investment,181754.63,Active
A02319,C07315,Current,189754.88,Active
A02320,C09257,Savings,831515.08,Active
A02321,C09891,Savings,221826.25,Inactive
A02322,C09839,Savings,148890.19,Active
A02323,C09822,Savings,567791.91,Active
A02324,C05162,Current,668289.58,Active
A02325,C04716,Savings,85191.51,Active
A02326,C06905,Investment,187786.11,Active
A02327,C06416,Investment,721922.90,Active
A02328,C01456,Savings,4851.42,Active
A02329,C04120,Savings,394480.16,Inactive
A02330,C06428,Current,290811.29,Active
A02331,C02628,Investment,778359.10,Active
A02332,C06856,Investment,93811.81,Active
A02333,C00123,Investment,57318.02,Active
A02334,C02706,Current,398575.49,Active
A02335,C05229,Savings,462353.76,Active
A02336,C08312,Current,921818.97,Active
A02337,C07904,Savings,57321.83,Inactive
A02338,C03087,Investment,750859.24,Active
A02339,C00234,Savings,588413.58,Inactive
A02340,C06931,Savings,634502.15,Active
A02341,C08430,Investment,860606.33,Active
A02342,C07797,Current,884824.09,Active
A02343,C06057,Investment,413774.69,Active
A02344,C09057,Investment,309757.12,Active
A02345,C00456,Savings,290005.62,Active
A02346,C03549,Savings,184626.69,Active
A02347,C06203,Current,648858.72,Closed
A02348,C06769,Investment,285760.64,Active
A02349,C01066,Current,297389.63,Active
A02350,C03289,Current,121966.36,Active
A02351,C03343,Current,972894.57,Active
A02352,C08433,Current,109117.06,Active
A02353,C08188,Current,569312.52,Active
A02354,C09279,Current,913206.01,Active
A02355,C06748,Savings,42733.25,Inactive
A02356,C03747,Investment,219708.98,Active
A02357,C02515,Savings,569799.53,Active
A02358,C04458,Investment,257030.81,Active
A02359,C00143,Investment,160596.10,Closed
A02360,C02096,Current,93488.61,Active
A02361,C05786,Current,917891.26,Active
A02362,C03244,Current,641532.86,Active
A02363,C06497,Current,46028.78,Active
A02364,C02359,Current,307578.06,Active
A02365,C07732,Savings,545578.15,Active
A02366,C07974,Savings,179758.91,Active
A02367,C01997,Savings,620313.71,Active
A02368,C02435,Current,892599.48,Active
A02369,C09931,Savings,167029.40,Active
A02370,C00540,Savings,716582.85,Active
A02371,C05008,Investment,394728.94,Active
A02372,C04265,Savings,461404.42,Active
A02373,C09694,Current,198938.41,Active
A02374,C08942,Current,538958.50,Active
A02375,C04818,Current,403471.56,Active
A02376,C00394,Savings,950933.15,Active
A02377,C02554,Current,304144.83,Active
A02378,C06425,Current,607958.65,Active
A02379,C03637,Current,929355.61,Active
A02380,C09259,Investment,309987.47,Active
A02381,C08284,Savings,878917.61,Active
A02382,C00269,Investment,327652.28,Active
A02383,C05476,Investment,427746.47,Active
A02384,C03021,Current,380942.44,Active
A02385,C02398,Savings,807386.84,Active
A02386,C05365,Current,734674.18,Active
A02387,C04015,Investment,945533.74,Active
A02388,C06765,Investment,820217.61,Active
A02389,C02714,Current,960982.32,Active
A02390,C04432,Current,177658.90,Active
A02391,C03948,Current,638395.53,Inactive
A02392,C07053,Current,398359.83,Active
A02393,C01641,Current,599895.84,Active
A02394,C01425,Investment,49149.05,Active
A02395,C08409,Current,169637.56,Active
A02396,C06327,Investment,746463.59,Active
A02397,C07715,Investment,967002.11,Active
A02398,C04106,Investment,894239.37,Active
A02399,C00312,Savings,680500.67,Active
A02400,C05902,Savings,520621.33,Active
A02401,C05309,Current,800202.07,Active
A02402,C04911,Current,48002.93,Active
A02403,C08852,Savings,695707.84,Active
A02404,C01663,Investment,248326.39,Active
A02405,C06473,Investment,741460.39,Active
A02406,C06895,Investment,69048.90,Active
A02407,C03334,Current,965590.60,Active
A02408,C04059,Investment,969761.79,Active
A02409,C00039,Savings,776119.73,Inactive
A02410,C02621,Savings,77702.10,Active
A02411,C08212,Current,181200.17,Active
A02412,C02512,Savings,580360.26,Active
A02413,C03544,Savings,928252.47,Active
A02414,C06472,Investment,760100.47,Active
A02415,C01091,Current,768255.30,Active
A02416,C02908,Savings,168793.58,Active
A02417,C04005,Savings,549714.87,Inactive
A02418,C07929,Savings,35929.36,Active
A02419,C05697,Investment,19149.68,Active
A02420,C04013,Savings,663423.55,Active
A02421,C05247,Current,904144.66,Active
A02422,C00226,Savings,699457.09,Active
A02423,C09533,Investment,997687.02,Active
A02424,C07585,Current,868950.64,Active
A02425,C03483,Savings,939072.00,Active
A02426,C08677,Savings,257921.49,Active
A02427,C08361,Current,114618.79,Inactive
A02428,C05122,Current,719063.89,Active
A02429,C01889,Savings,465730.91,Active
A02430,C09052,Current,11784.02,Active
A02431,C08734,Savings,906207.49,Active
A02432,C00873,Savings,623621.33,Active
A02433,C08515,Savings,861186.52,Active
A02434,C03312,Current,627472.37,Active
A02435,C01869,Savings,837538.16,Active
A02436,C06234,Investment,681581.98,Active
A02437,C09836,Investment,215480.28,Active
A02438,C01247,Investment,234202.87,Active
A02439,C05740,Savings,711687.44,Active
A02440,C05914,Savings,655885.07,Active
A02441,C02688,Savings,221022.32,Active
A02442,C07657,Investment,346976.08,Active
A02443,C08670,Investment,215890.03,Inactive
A02444,C08096,Investment,27545.75,Active
A02445,C01368,Current,446488.19,Active
A02446,C07095,Current,794870.83,Active
A02447,C06741,Investment,136563.69,Active
A02448,C02942,Current,96754.84,Active
A02449,C06505,Current,754258.39,Active
A02450,C03832,Savings,171461.46,Active
A02451,C09395,Current,84585.69,Active
A02452,C05538,Savings,641075.76,Active
A02453,C00196,Current,792148.94,Active
A02454,C08551,Current,779527.02,Active
A02455,C05616,Savings,447911.36,Active
A02456,C00044,Investment,260198.35,Active
A02457,C08975,Current,413447.58,Active
A02458,C01021,Savings,781887.45,Active
A02459,C07147,Current,610361.67,Active
A02460,C00114,Investment,655395.84,Active
A02461,C00389,Investment,450056.57,Active
A02462,C04819,Savings,340402.75,Active
A02463,C05275,Current,718168.29,Active
A02464,C08152,Savings,442424.10,Active
A02465,C09748,Current,243132.26,Active
A02466,C08987,Savings,565143.14,Active
A02467,C08965,Savings,131305.66,Active
A02468,C01475,Savings,64147.72,Active
A02469,C00454,Current,895495.76,Active
A02470,C08752,Savings,73923.00,Active
A02471,C00648,Current,30440.74,Active
A02472,C06574,Current,65151.74,Active
A02473,C04476,Current,802170.04,Active
A02474,C07552,Savings,668625.07,Active
A02475,C05762,Current,567173.59,Inactive
A02476,C09112,Current,952176.43,Active
A02477,C01468,Savings,894340.01,Active
A02478,C04172,Savings,448383.16,Active
A02479,C00414,Current,635085.23,Active
A02480,C01315,Savings,542866.32,Active
A02481,C01974,Investment,63378.37,Active
A02482,C04496,Current,699002.30,Active
A02483,C06589,Current,439539.14,Inactive
A02484,C09576,Current,130117.06,Active
A02485,C00475,Savings,484455.31,Active
A02486,C01550,Current,422743.42,Active
A02487,C07917,Current,758624.00,Active
A02488,C02500,Investment,206430.09,Active
A02489,C05735,Savings,306028.35,Active
A02490,C02657,Current,460988.37,Active
A02491,C03107,Investment,149619.66,Active
A02492,C05789,Investment,588467.99,Active
A02493,C08719,Current,524610.27,Active
A02494,C03863,Current,709044.81,Active
A02495,C07514,Savings,619779.76,Inactive
A02496,C03116,Savings,628991.96,Active
A02497,C07744,Investment,627388.87,Active
A02498,C04177,Savings,894385.53,Active
A02499,C09427,Investment,401483.01,Active
A02500,C09936,Investment,309026.46,Active
A02501,C08745,Current,267300.57,Active
A02502,C04071,Investment,557679.52,Active
A02503,C06438,Investment,347456.57,Active
A02504,C09877,Savings,553520.60,Active
A02505,C07438,Current,166855.61,Closed
A02506,C07755,Savings,334156.82,Closed
A02507,C03699,Savings,857030.71,Inactive
A02508,C06397,Investment,158879.54,Inactive
A02509,C06735,Current,195237.25,Active
A02510,C00969,Savings,262541.42,Inactive
A02511,C01506,Current,398959.23,Active
A02512,C05626,Savings,972319.94,Active
A02513,C06573,Savings,799911.28,Active
A02514,C06875,Savings,887007.32,Active
A02515,C07527,Savings,284029.06,Active
A02516,C05949,Investment,118076.14,Inactive
A02517,C05022,Savings,271624.23,Active
A02518,C02414,Savings,78418.67,Active
A02519,C04345,Investment,265711.69,Closed
A02520,C05447,Current,641903.47,Active
A02521,C01328,Investment,554659.31,Active
A02522,C02944,Investment,768507.14,Active
A02523,C08285,Savings,899332.16,Active
A02524,C01823,Savings,978723.79,Active
A02525,C08047,Investment,610840.32,Inactive
A02526,C06348,Current,178855.38,Active
A02527,C08211,Current,174355.91,Active
A02528,C03348,Current,215193.26,Inactive
A02529,C08656,Current,375282.53,Active
A02530,C01938,Current,240625.61,Active
A02531,C07614,Current,809711.52,Active
A02532,C01234,Investment,221021.00,Active
A02533,C09320,Savings,917483.94,Inactive
A02534,C00799,Current,957902.78,Active
A02535,C09138,Savings,260815.32,Active
A02536,C01249,Savings,724493.88,Active
A02537,C04113,Current,979712.57,Inactive
A02538,C03910,Investment,478922.45,Active
A02539,C06291,Savings,309229.97,Active
A02540,C01164,Current,632272.45,Active
A02541,C06894,Investment,743702.55,Active
A02542,C00434,Current,809193.60,Active
A02543,C06771,Savings,750201.58,Inactive
A02544,C09948,Savings,881071.05,Active
A02545,C01047,Investment,912948.78,Active
A02546,C00606,Current,338827.20,Active
A02547,C04363,Current,84441.07,Active
A02548,C01678,Savings,900491.52,Active
A02549,C02274,Investment,990946.63,Active
A02550,C00723,Savings,909864.36,Active
A02551,C03068,Current,165892.43,Inactive
A02552,C08866,Current,789413.35,Closed
A02553,C08380,Savings,639232.83,Active
A02554,C02829,Savings,554630.00,Inactive
A02555,C04330,Investment,702314.21,Active
A02556,C02311,Current,37649.61,Active
A02557,C06473,Current,618268.60,Active
A02558,C07417,Investment,875221.27,Active
A02559,C01011,Investment,68381.38,Active
A02560,C04419,Savings,258130.82,Active
A02561,C07794,Savings,842346.32,Active
A02562,C08737,Current,68661.98,Closed
A02563,C09484,Current,170487.54,Active
A02564,C05277,Investment,599375.33,Inactive
A02565,C04478,Current,975310.69,Active
A02566,C07157,Savings,895495.71,Inactive
A02567,C09975,Investment,171266.07,Active
A02568,C05571,Current,499413.58,Active
A02569,C09844,Investment,535107.52,Active
A02570,C06389,Current,435113.93,Active
A02571,C01634,Savings,369602.84,Active
A02572,C04467,Investment,672980.11,Active
A02573,C00073,Current,817490.62,Active
A02574,C00913,Savings,341659.14,Active
A02575,C00417,Savings,531208.25,Active
A02576,C06715,Investment,633092.26,Active
A02577,C00248,Investment,419724.65,Active
A02578,C07668,Current,18074.03,Active
A02579,C01342,Savings,87985.49,Active
A02580,C04768,Savings,390030.47,Active
A02581,C06221,Current,838621.88,Active
A02582,C01701,Investment,24316.04,Active
A02583,C04546,Current,582845.39,Active
A02584,C05719,Investment,633569.28,Active
A02585,C06120,Savings,337029.77,Active
A02586,C04001,Current,773109.59,Active
A02587,C09679,Current,39029.28,Active
A02588,C06838,Investment,926609.67,Active
A02589,C05288,Current,896155.38,Active
A02590,C04129,Investment,812605.42,Active
A02591,C05778,Investment,920564.34,Active
A02592,C01246,Savings,171361.95,Active
A02593,C09025,Current,419889.39,Active
A02594,C00842,Savings,660011.96,Active
A02595,C02784,Savings,852066.02,Active
A02596,C02870,Investment,274477.29,Active
A02597,C07015,Current,877492.88,Active
A02598,C06512,Current,255540.46,Inactive
A02599,C09237,Investment,53682.62,Active
A02600,C03672,Investment,517489.98,Active
A02601,C07171,Savings,59791.11,Active
A02602,C01470,Current,570779.67,Active
A02603,C02112,Current,144358.66,Active
A02604,C05241,Current,889053.50,Active
A02605,C08903,Current,70121.45,Closed
A02606,C09966,Current,375740.95,Active
A02607,C02639,Investment,285035.90,Active
A02608,C02144,Investment,434951.78,Active
A02609,C04443,Savings,511610.91,Active
A02610,C06519,Savings,205288.62,Inactive
A02611,C01249,Savings,527682.86,Active
A02612,C08127,Savings,449374.74,Active
A02613,C06266,Current,996603.43,Inactive
A02614,C03090,Investment,219293.54,Active
A02615,C04700,Savings,712186.50,Active
A02616,C07881,Savings,804643.87,Active
A02617,C00791,Savings,203130.08,Active
A02618,C03792,Savings,505098.79,Active
A02619,C04610,Savings,529611.83,Active
A02620,C06876,Investment,804535.96,Active
A02621,C02962,Investment,16877.20,Active
A02622,C03264,Savings,223295.60,Inactive
A02623,C08853,Savings,731430.08,Active
A02624,C01095,Savings,580771.52,Inactive
A02625,C07955,Investment,976464.44,Inactive
A02626,C08171,Current,783339.30,Active
A02627,C06817,Current,765479.43,Active
A02628,C05098,Current,349245.32,Active
A02629,C00954,Savings,250943.91,Closed
A02630,C01816,Investment,331492.81,Inactive
A02631,C04098,Savings,358869.96,Active
A02632,C01820,Savings,901840.89,Active
A02633,C03348,Investment,315819.01,Active
A02634,C00808,Investment,618650.58,Active
A02635,C03149,Investment,250239.50,Active
A02636,C01348,Savings,365858.22,Active
A02637,C01145,Current,973830.91,Active
A02638,C05511,Investment,785680.43,Active
A02639,C02348,Current,251148.66,Active
A02640,C06924,Savings,386121.70,Active
A02641,C01739,Current,632609.77,Active
A02642,C04866,Current,815151.51,Active
A02643,C02576,Savings,932612.89,Inactive
A02644,C06883,Current,562924.59,Active
A02645,C04178,Investment,136673.96,Active
A02646,C09485,Current,249998.94,Active
A02647,C04619,Savings,437345.49,Active
A02648,C07832,Savings,345531.73,Active
A02649,C02584,Savings,740786.47,Active
A02650,C05919,Investment,620383.97,Active
A02651,C01830,Savings,374865.22,Active
A02652,C04334,Investment,986377.57,Active
A02653,C01387,Investment,670227.03,Active
A02654,C09658,Current,830321.19,Active
A02655,C01353,Current,679019.63,Active
A02656,C09542,Savings,749390.96,Active
A02657,C04527,Current,836374.68,Active
A02658,C04804,Current,433126.43,Active
A02659,C02366,Savings,824841.75,Active
A02660,C04225,Savings,968566.22,Active
A02661,C02560,Investment,526792.55,Active
A02662,C05988,Current,256390.23,Inactive
A02663,C01133,Investment,588334.53,Active
